,date_mutation,valeur_fonciere,type_local,surface_reelle_bati,nombre_pieces_principales,longitude,latitude
3807,08/03/2022,190000,Appartement,20,1,2.3430159,48.8959082
3808,02/03/2022,242916,Appartement,30,1,2.3463262,48.8962793
3809,25/02/2022,325900,Appartement,29,1,2.3414828,48.8964366
3810,23/02/2022,340000,Appartement,34,2,2.3410175,48.8964343
3811,21/02/2022,377000,Appartement,46,2,2.342587,48.8972056
3812,17/02/2022,351700,Appartement,35,1,2.3414828,48.8964366
3813,16/02/2022,220000,Appartement,25,1,2.3596277,48.8974232
3814,15/02/2022,394000,Appartement,50,2,2.3444809,48.8959839
3815,14/02/2022,330000,Appartement,41,3,2.3487307,48.8956252
3816,14/02/2022,345000,Appartement,37,2,2.3410175,48.8964343
3817,02/02/2022,176000,Appartement,24,1,2.3439171,48.896718
3818,02/02/2022,205000,Appartement,20,2,2.3466532,48.8960124
3819,02/02/2022,312900,Appartement,37,2,2.3410175,48.8964343
3820,01/02/2022,360000,Appartement,32,2,2.3447727,48.8957543
3821,31/01/2022,258000,Appartement,26,2,2.3433382,48.8965081
3822,28/01/2022,290000,Appartement,30,2,2.3484052,48.8956596
3823,28/01/2022,495000,Appartement,59,3,2.343137,48.8965664
3824,12/05/2022,236000,Appartement,28,2,2.3644401,48.8208252
3825,21/04/2022,200000,Appartement,19,2,2.3702637,48.8242459
3826,05/04/2022,237530,Appartement,24,2,2.3678658,48.8242711
3827,17/03/2022,296688,Appartement,41,2,2.3637998,48.821623
3828,16/03/2022,294717,Appartement,38,2,2.3668701,48.8219172
3829,09/03/2022,386895,Appartement,42,2,2.3620584,48.8231754
3830,07/03/2022,210000,Appartement,24,1,2.3637998,48.821623
3831,04/03/2022,530700,Appartement,40,2,2.3603145,48.8232277
3832,04/03/2022,240000,Appartement,24,2,2.3702637,48.8242459
3833,25/02/2022,175000,Appartement,20,1,2.3603145,48.8232277
3834,24/02/2022,176000,Appartement,19,1,2.3592478,48.822955
3835,19/02/2022,157500,Appartement,16,1,2.3603145,48.8232277
3836,18/02/2022,315000,Appartement,43,2,2.3644401,48.8208252
3837,18/02/2022,161000,Appartement,16,1,2.3601944,48.8231968
3838,30/06/2022,997750,Appartement,111,5,2.3664667,48.8272184
3839,29/06/2022,289300,Appartement,34,2,2.3705511,48.8271987
3840,24/06/2022,245000,Appartement,25,2,2.3712314,48.8266137
3841,24/06/2022,199000,Appartement,13,2,2.3718029,48.827303
3842,22/06/2022,145000,Appartement,20,1,2.3714638,48.8278357
3843,07/06/2022,216000,Appartement,28,2,2.3709021,48.8283215
3844,02/06/2022,780000,Appartement,89,4,2.3701651,48.8296002
3845,01/06/2022,252000,Appartement,33,2,2.3709021,48.8283215
3846,31/05/2022,245000,Appartement,21,2,2.370185,48.8285429
3847,31/05/2022,120000,Appartement,12,1,2.3715803,48.8278956
3848,30/05/2022,190000,Appartement,19,1,2.370185,48.8285429
3849,25/05/2022,170000,Appartement,14,1,2.3717643,48.8286572
3850,20/05/2022,420850,Appartement,52,2,2.3724493,48.8250319
3852,13/05/2022,390000,Appartement,46,3,2.3575991,48.8260298
3853,12/05/2022,360000,Appartement,41,2,2.358392,48.8278646
3854,11/05/2022,847000,Appartement,80,3,2.355210601316469,48.830242850000005
3855,28/06/2022,585500,Appartement,68,3,2.3661819,48.8333432
3856,28/06/2022,2150000,Appartement,144,6,2.3711052,48.8296672
3857,24/06/2022,910000,Appartement,93,4,2.3690344,48.8299635
3858,16/06/2022,160850,Appartement,19,1,2.3696908,48.8306949
3859,16/06/2022,260000,Appartement,32,1,2.3661819,48.8333432
3860,10/06/2022,264000,Appartement,31,1,2.3690344,48.8299635
3861,01/06/2022,494000,Appartement,47,2,2.3673708,48.8324801
3862,25/05/2022,428150,Appartement,46,2,2.3667659,48.8315591
3863,20/05/2022,510000,Appartement,67,3,2.3661819,48.8333432
3864,17/05/2022,263000,Appartement,29,1,2.3673708,48.8324801
3865,16/05/2022,204500,Appartement,23,1,2.3711055,48.8314404
3866,11/05/2022,365000,Appartement,30,1,2.3712077,48.8298856
3867,09/05/2022,191900,Appartement,20,1,2.3656406,48.8285522
3868,09/05/2022,680910,Appartement,86,4,2.3661819,48.8333432
3869,06/05/2022,1010550,Appartement,82,4,2.3545986,48.8320286
3870,29/06/2022,169000,Appartement,22,1,2.3712808,48.8383148
3871,11/05/2022,180000,Appartement,14,1,2.3555136,48.8371988
3872,04/05/2022,350000,Appartement,43,3,2.3596534,48.8334435
3873,03/05/2022,210000,Appartement,22,1,2.3533517,48.8368406
3874,03/05/2022,1193260,Appartement,70,3,2.3528876,48.8380328
3875,28/04/2022,1800000,Appartement,181,6,2.3558572,48.8354792
3876,28/04/2022,225000,Appartement,20,1,2.354953,48.8392808
3877,26/04/2022,150000,Appartement,10,1,2.3592094,48.8369417
3878,25/04/2022,552500,Appartement,65,3,2.3660453,48.8344833
3879,22/04/2022,360000,Appartement,35,1,2.3540492,48.8365201
3880,22/04/2022,695000,Appartement,67,3,2.3549264,48.8350308
3881,21/04/2022,847500,Appartement,82,4,2.3518145,48.8319628
3882,20/04/2022,414000,Appartement,42,3,2.355963,48.8373718
3883,20/04/2022,541000,Appartement,59,2,2.3533171,48.8310505
3884,19/04/2022,407000,Appartement,46,2,2.3663143315434034,48.83278605
3885,10/05/2022,1310679,Appartement,108,5,2.3544654,48.8428938
3886,06/05/2022,710550,Appartement,54,3,2.3511895,48.842059
3887,03/05/2022,829000,Appartement,71,2,2.3551129,48.8413986
3888,03/05/2022,195900,Appartement,15,1,2.3534186,48.8398057
3889,29/04/2022,295000,Appartement,32,1,2.35494,48.8444432
3890,28/04/2022,883500,Appartement,58,1,2.3539611,48.8437187
3891,25/04/2022,505000,Appartement,45,2,2.3509977,48.8416878
3892,22/04/2022,280000,Appartement,27,1,2.357676,48.8344015
3893,30/06/2022,1648872,Appartement,130,5,2.3653419,48.846796
3894,22/06/2022,390000,Appartement,43,3,2.3717885,48.8466902
3895,20/06/2022,1720000,Appartement,137,4,2.3662081,48.8489601
3896,13/06/2022,315000,Appartement,34,2,2.369197,48.8468588
3897,13/06/2022,1530050,Appartement,140,4,2.3710176,48.8475826
3898,07/06/2022,320000,Appartement,27,2,2.3699009,48.8493693
3899,03/06/2022,1168000,Appartement,114,4,2.371413,48.8484981
3900,02/06/2022,825000,Appartement,77,4,2.3684286,48.8473639
3901,01/06/2022,143000,Appartement,15,1,2.3707809,48.8471648
3902,23/05/2022,278000,Appartement,28,1,2.3687318,48.8472289
3903,05/05/2022,1086000,Appartement,107,4,2.3694698,48.8470893
3904,04/05/2022,350000,Appartement,30,2,2.3654721,48.8477411
3905,04/05/2022,770800,Appartement,80,4,2.3717989,48.8476214
3906,29/04/2022,193100,Appartement,21,1,2.369197,48.8468588
3907,29/04/2022,547000,Appartement,54,3,2.3775461,48.8415039
3908,29/04/2022,118000,Appartement,10,1,2.370419,48.846559
3909,28/04/2022,175000,Appartement,15,1,2.3700111,48.8496164
3910,26/04/2022,700000,Appartement,55,3,2.3640071,48.8495406
3911,26/04/2022,580000,Appartement,55,3,2.3554491,48.8452684
3912,25/04/2022,1176820,Appartement,95,3,2.3714773,48.8483527
3913,22/04/2022,1365000,Appartement,136,5,2.3702819,48.8456107
3914,22/04/2022,441603,Appartement,30,2,2.35537,48.8450546
3915,19/04/2022,745000,Appartement,59,3,2.3653867,48.8494666
3916,19/04/2022,1320000,Appartement,95,5,2.3539503,48.8488042
3917,15/04/2022,1140000,Appartement,94,3,2.3714773,48.8483527
3918,15/04/2022,325000,Appartement,37,2,2.3775461,48.8415039
3919,15/04/2022,1075000,Appartement,73,3,2.3517202,48.8463956
3920,14/04/2022,1075000,Appartement,95,4,2.371826,48.8483965
3921,13/04/2022,210000,Appartement,22,1,2.3539337,48.8458302
3922,30/06/2022,975000,Appartement,90,4,2.3647119,48.8529501
3923,30/06/2022,375000,Appartement,32,2,2.3708297,48.8539805
3924,24/06/2022,1670000,Appartement,119,4,2.3634795,48.8521124
3925,24/06/2022,1360000,Appartement,105,5,2.3646052,48.851941
3926,24/06/2022,1000000,Appartement,110,4,2.369648,48.8506533
3927,23/06/2022,420000,Appartement,31,1,2.3680974,48.8541363
3928,22/06/2022,330000,Appartement,26,1,2.371857,48.8540826
3929,16/06/2022,655000,Appartement,65,3,2.3673295,48.8546223
3930,09/06/2022,1250000,Appartement,100,4,2.3685291,48.8543464
3931,08/06/2022,440000,Appartement,45,2,2.3699731,48.8498293
3932,01/06/2022,350000,Appartement,33,2,2.3673676,48.8543979
3933,01/06/2022,1335000,Appartement,90,3,2.3638145,48.853181
3934,31/05/2022,410000,Appartement,29,2,2.3673754,48.854333
3935,25/05/2022,250000,Appartement,30,1,2.3679571,48.8544888
3936,19/05/2022,524809,Appartement,59,3,2.3636917,48.8529186
3937,29/04/2022,2512300,Appartement,199,5,2.3676793,48.8522758
3939,28/06/2022,605400,Appartement,54,3,2.3712131,48.8556872
3940,24/06/2022,630000,Appartement,60,3,2.3676906,48.8581136
3941,23/06/2022,270000,Appartement,24,1,2.370515,48.8551021
3942,20/06/2022,140000,Appartement,16,1,2.370794,48.8558817
3943,16/06/2022,1400000,Appartement,140,5,2.3693597,48.8556357
3944,15/06/2022,200000,Appartement,23,1,2.3692559,48.8554324
3945,15/06/2022,790000,Appartement,68,4,2.3703651,48.8576817
3946,14/06/2022,1005000,Appartement,89,4,2.370074,48.8574118
3947,13/06/2022,1395750,Appartement,107,4,2.3686476,48.8581662
3948,07/06/2022,574750,Appartement,42,2,2.365427,48.8581642
3949,02/06/2022,1246500,Appartement,74,3,2.3671193,48.8569729
3950,01/06/2022,850000,Appartement,76,4,2.3716267,48.8570397
3951,25/05/2022,680000,Appartement,47,2,2.365427,48.8581642
3952,24/05/2022,850000,Appartement,59,3,2.3645813,48.8578857
3953,23/05/2022,245000,Appartement,28,2,2.36926,48.8560452
3954,18/05/2022,455000,Appartement,46,2,2.3702997,48.8566723
3955,17/06/2022,690000,Appartement,50,3,2.3681119,48.8641135
3956,14/06/2022,710000,Appartement,55,3,2.3640374,48.8642359
3957,14/06/2022,169000,Appartement,20,1,2.3681269,48.8642745
3958,14/06/2022,490000,Appartement,49,3,2.3695981,48.8634757
3959,13/06/2022,725000,Appartement,77,3,2.3655013,48.8611437
3960,10/06/2022,650000,Appartement,52,3,2.3681119,48.8641135
3961,09/06/2022,581000,Appartement,45,2,2.3682087,48.8601381
3962,03/06/2022,620000,Appartement,45,2,2.3660314,48.8626515
3963,03/06/2022,840000,Appartement,65,3,2.363646,48.8615638
3964,03/06/2022,217950,Appartement,22,1,2.3638447,48.8624015
3965,03/06/2022,735500,Appartement,63,2,2.3682141,48.8601183
3966,02/06/2022,185000,Appartement,17,1,2.366839,48.8614558
3967,02/06/2022,240000,Appartement,32,2,2.3676522,48.8641099
3968,30/06/2022,673000,Appartement,53,3,2.3687792,48.8693477
3969,30/06/2022,480000,Appartement,42,2,2.3707093,48.865524
3970,30/06/2022,188000,Appartement,13,1,2.3661768,48.8666861
3971,29/06/2022,989500,Appartement,85,2,2.3681128,48.8685529
3972,29/06/2022,530000,Appartement,48,3,2.3717068,48.868873
3973,27/06/2022,347883,Appartement,34,2,2.3679485,48.8690112
3974,24/06/2022,650000,Appartement,54,3,2.3708705,48.8666074
3975,23/06/2022,722956,Appartement,50,3,2.363554,48.8694629
3976,23/06/2022,125000,Appartement,14,1,2.3716275,48.8675309
3977,22/06/2022,320000,Appartement,29,2,2.3695526,48.8669444
3978,21/06/2022,426600,Appartement,40,2,2.3684401,48.8658824
3979,21/06/2022,545620,Appartement,39,3,2.3689484,48.8650825
3980,20/06/2022,540284,Appartement,49,2,2.3707386,48.8683033
3981,16/06/2022,279300,Appartement,24,1,2.3698997,48.8664943
3982,15/06/2022,180000,Appartement,16,1,2.3636526,48.8691826
3983,15/06/2022,947490,Appartement,90,4,2.3691438,48.865594
3984,14/06/2022,590000,Appartement,46,2,2.3668347,48.8670857
3985,13/06/2022,657740,Appartement,58,3,2.3707888,48.8667333
3986,10/06/2022,228000,Appartement,21,1,2.3658731,48.8682458
3987,10/06/2022,580000,Appartement,40,2,2.3680232,48.864828
3988,09/06/2022,453000,Appartement,42,3,2.3712286,48.8687374
3989,08/06/2022,420000,Appartement,42,3,2.3690804,48.8648749
3990,08/06/2022,1465000,Appartement,129,5,2.3668896,48.8654695
3991,30/06/2022,240000,Appartement,31,1,2.3640005,48.8736774
3992,27/06/2022,524000,Appartement,48,3,2.3702359,48.8718021
3993,22/06/2022,86500,Appartement,9,1,2.3688222,48.8709296
3994,20/06/2022,1200000,Appartement,90,3,2.3693115,48.8695223
3995,20/06/2022,290000,Appartement,28,1,2.3710581,48.8697496
3996,17/06/2022,210000,Appartement,18,1,2.3669191,48.8698661
3997,17/06/2022,267680,Appartement,24,1,2.3712274,48.8721034
3998,16/06/2022,390000,Appartement,28,2,2.364194,48.8707717
3999,16/06/2022,86000,Appartement,12,1,2.3716516,48.8711974
4000,30/06/2022,220000,Appartement,25,1,2.3665891,48.8782593
4001,30/06/2022,550000,Appartement,52,2,2.366095,48.8788203
4002,29/06/2022,840000,Appartement,72,3,2.365531,48.8789111
4003,27/06/2022,275000,Appartement,27,1,2.3714997,48.8747506
4004,24/06/2022,315000,Appartement,25,2,2.3646053,48.8782374
4005,24/06/2022,335000,Appartement,41,1,2.3696976,48.877351
4006,22/06/2022,440000,Appartement,40,3,2.3701555,48.8759417
4007,20/06/2022,470000,Appartement,50,2,2.3645494,48.8782812
4008,14/06/2022,689600,Appartement,71,3,2.3643044,48.8765396
4009,13/06/2022,180000,Appartement,16,1,2.3642813,48.878478
4010,10/06/2022,365500,Appartement,28,2,2.3649429,48.8724667
4011,10/06/2022,769900,Appartement,48,3,2.3704738,48.8705405
4012,09/06/2022,690700,Appartement,61,3,2.3658858,48.8711937
4013,08/06/2022,740000,Appartement,66,4,2.3645207,48.8715315
4014,30/06/2022,424000,Appartement,37,2,2.3645325,48.8837462
4015,30/06/2022,650000,Appartement,56,3,2.3690318,48.88047
4016,29/06/2022,552000,Appartement,55,3,2.3649518,48.8827965
4017,28/06/2022,510000,Appartement,51,2,2.3651358,48.8800804
4018,27/06/2022,352470,Appartement,36,2,2.3667099,48.8801676
4019,24/06/2022,490000,Appartement,56,2,2.3655418,48.8808157
4020,24/06/2022,1070000,Appartement,100,4,2.3669557,48.8818262
4021,21/06/2022,250000,Appartement,26,1,2.365427,48.8833312
4022,20/06/2022,220910,Appartement,18,1,2.3662203,48.882955
4023,10/06/2022,210000,Appartement,28,2,2.3664843,48.882829
4024,08/06/2022,285000,Appartement,28,1,2.3638083,48.8811807
4025,07/06/2022,1375000,Appartement,117,5,2.3659226,48.8795612
4026,07/06/2022,990000,Appartement,83,3,2.3623885,48.8776031
4027,03/06/2022,555000,Appartement,79,3,2.3516618,48.8840966
4028,03/06/2022,224000,Appartement,24,1,2.3499441,48.8807854
4029,03/06/2022,363000,Appartement,39,2,2.3716806,48.8770797
4030,02/06/2022,812500,Appartement,90,4,2.3507603,48.8825369
4031,02/06/2022,432875,Appartement,50,2,2.3609677,48.8839419
4032,02/06/2022,1445400,Appartement,130,4,2.351013,48.8759108
4033,02/06/2022,265760,Appartement,30,1,2.3661519,48.8817094
4034,01/06/2022,874000,Appartement,100,3,2.3653251,48.8789454
4035,31/05/2022,408500,Appartement,42,2,2.3674784,48.8755286
4036,30/05/2022,91500,Appartement,8,1,2.3660794,48.8833257
4037,30/05/2022,210000,Appartement,20,1,2.3651419,48.877844
4038,30/05/2022,700000,Appartement,70,3,2.3514452,48.8816955
4039,30/05/2022,1019308,Appartement,90,3,2.3672419,48.8803561
4040,25/05/2022,159800,Appartement,18,2,2.369729,48.8846137
4041,24/05/2022,650000,Appartement,81,3,2.3518281,48.8770951
4042,24/05/2022,252000,Appartement,26,2,2.3705606,48.8786539
4043,24/05/2022,504550,Appartement,48,3,2.3687338,48.8822971
4044,23/05/2022,1953710,Appartement,165,4,2.365427,48.8833312
4045,20/05/2022,290000,Appartement,36,2,2.3683985,48.8823937
4046,20/05/2022,350000,Appartement,41,3,2.362053,48.8808073
4047,18/05/2022,450000,Appartement,40,2,2.3513614,48.8788336
4048,18/05/2022,757700,Appartement,85,4,2.3510875,48.8830141
4049,18/05/2022,470249,Appartement,61,2,2.3650148,48.8833913
4050,18/05/2022,252000,Appartement,25,1,2.3674784,48.8755286
4051,18/05/2022,298050,Appartement,32,2,2.3711699,48.8789865
4052,29/06/2022,378820,Appartement,36,2,2.3668602,48.8850392
4053,24/06/2022,151000,Appartement,20,1,2.3677366,48.8859061
4054,10/06/2022,188500,Appartement,18,1,2.3663379,48.8859816
4055,09/06/2022,280000,Appartement,30,1,2.3493906,48.8892737
4056,09/06/2022,372675,Appartement,39,2,2.3584381,48.8867464
4057,09/06/2022,367500,Appartement,29,2,2.3512699,48.8896096
4058,09/06/2022,410000,Appartement,46,2,2.360209,48.8868677
4059,08/06/2022,293000,Appartement,37,2,2.3654555,48.8850465
4060,07/06/2022,280000,Appartement,30,2,2.3544953,48.8892305
4061,07/06/2022,193000,Appartement,23,1,2.350199,48.8865817
4062,03/06/2022,93000,Appartement,11,1,2.359654,48.887848
4063,02/06/2022,486550,Appartement,46,3,2.351214,48.8872039
4064,02/06/2022,86000,Appartement,11,1,2.3670256,48.8849675
4065,02/06/2022,444530,Appartement,55,3,2.355043,48.8852616
4066,02/06/2022,715950,Appartement,73,3,2.3499568,48.8873962
4067,02/06/2022,154000,Appartement,16,1,2.3504154,48.8883808
4068,01/06/2022,390000,Appartement,51,3,2.3497999,48.887732
4069,31/05/2022,265000,Appartement,34,2,2.3568542,48.8861759
4070,31/05/2022,215000,Appartement,20,1,2.3606012,48.8889988
4071,31/05/2022,545184,Appartement,49,3,2.3517413,48.8850927
4072,31/05/2022,205000,Appartement,26,1,2.3706283,48.8853138
4073,30/05/2022,255925,Appartement,28,2,2.3586046,48.8890058
4074,25/05/2022,380000,Appartement,43,2,2.3528679,48.8884963
4075,30/06/2022,239800,Appartement,27,2,2.3637754,48.8902695
4076,09/06/2022,362000,Appartement,46,2,2.3636473,48.8918587
4077,31/05/2022,380000,Appartement,39,3,2.3493191,48.8903762
4078,31/05/2022,227000,Appartement,25,2,2.3605394,48.8900982
4079,30/05/2022,130000,Appartement,13,1,2.3516174,48.8898138
4080,25/05/2022,503000,Appartement,67,3,2.3633565,48.8918867
4081,24/05/2022,315000,Appartement,30,2,2.3633565,48.8918867
4082,24/05/2022,425000,Appartement,46,3,2.3500962,48.8905894
4083,24/05/2022,327000,Appartement,33,2,2.3619491,48.8913492
4084,24/05/2022,220000,Appartement,28,2,2.3621259,48.8932845
4085,23/05/2022,190000,Appartement,25,1,2.3603265,48.8933489
4086,23/05/2022,246096,Appartement,33,2,2.3619713,48.8932901
4087,19/05/2022,405000,Appartement,45,2,2.3645796,48.8919126
4088,18/05/2022,228000,Appartement,27,2,2.3518897,48.8919585
4089,18/05/2022,274075,Appartement,25,2,2.3538992,48.8904023
4090,17/05/2022,189500,Appartement,27,1,2.3628829444942703,48.8945675
4091,17/05/2022,594700,Appartement,79,4,2.3632665,48.8922104
4092,16/05/2022,586300,Appartement,68,2,2.3593985,48.8932928
4093,16/05/2022,264000,Appartement,30,1,2.3696347,48.8917877
4094,16/05/2022,420000,Appartement,43,2,2.3504607,48.8905037
4095,12/05/2022,390000,Appartement,40,2,2.3508535,48.893728
4096,10/05/2022,175000,Appartement,20,1,2.3511316,48.8911828
4097,09/05/2022,280000,Appartement,40,2,2.3508357,48.8912373
4098,09/05/2022,320000,Appartement,38,2,2.3535024,48.8907463
4099,06/05/2022,825000,Appartement,95,5,2.3505259,48.8952587
4100,06/05/2022,240000,Appartement,30,2,2.3616115,48.8940787
4101,03/05/2022,318500,Appartement,36,3,2.3622171,48.8907963
4102,29/04/2022,335000,Appartement,42,2,2.3515502,48.8940008
4103,29/04/2022,430000,Appartement,54,3,2.3518137,48.894295
4104,28/04/2022,450000,Appartement,44,2,2.3503971,48.8915043
4105,28/04/2022,270000,Appartement,28,2,2.3632154,48.8915132
4106,27/04/2022,227000,Appartement,21,2,2.3518897,48.8919585
4107,26/04/2022,277000,Appartement,34,1,2.3716448,48.8903738
4108,26/04/2022,182000,Appartement,19,1,2.3518956,48.8933517
4109,22/04/2022,442450,Appartement,48,2,2.3636473,48.8918587
4110,22/04/2022,347020,Appartement,28,2,2.3522316,48.8951218
4111,22/04/2022,265000,Appartement,29,2,2.363166,48.8919072
4112,19/04/2022,320000,Appartement,36,2,2.3502328,48.8938664
4113,19/04/2022,95000,Appartement,10,1,2.3609611,48.89107
4114,07/01/2022,660000,Appartement,81,3,2.3527101,48.8957169
4115,29/10/2021,144691,Appartement,20,1,2.3523094,48.9004566
4116,25/10/2021,635000,Appartement,77,3,2.3527101,48.8957169
4117,28/07/2021,136460,Appartement,18,1,2.3523094,48.9004566
4118,23/06/2021,508670,Appartement,46,3,2.3491312,48.8954541
4119,21/06/2021,314000,Appartement,40,2,2.3523687,48.900156
4120,09/06/2021,300600,Appartement,32,2,2.3491312,48.8954541
4121,20/05/2021,569900,Appartement,71,3,2.3523687,48.900156
4122,30/04/2021,440000,Appartement,58,3,2.3523687,48.900156
4123,25/02/2021,820750,Appartement,78,3,2.3515856,48.895474
4124,24/02/2021,243300,Appartement,27,1,2.3596918,48.8965854
4125,05/02/2021,212300,Appartement,25,1,2.3596277,48.8974232
4126,11/01/2021,285000,Appartement,32,1,2.3523687,48.900156
4127,22/12/2020,225600,Appartement,32,1,2.3596918,48.8965854
4128,17/12/2020,175000,Appartement,25,1,2.3596277,48.8974232
4129,12/11/2020,449500,Appartement,62,3,2.3514303,48.8956696
4130,21/10/2020,378000,Appartement,43,2,2.357324,48.8974514
4131,15/07/2020,203000,Appartement,25,1,2.3596277,48.8974232
4132,08/07/2020,280000,Appartement,24,2,2.3507353,48.8954107
4133,09/06/2020,620000,Appartement,77,4,2.3527101,48.8957169
4134,30/04/2020,601500,Appartement,77,4,2.3527101,48.8957169
4135,30/04/2020,443000,Appartement,48,3,2.3491312,48.8954541
4136,17/04/2020,235000,Appartement,32,1,2.3523687,48.900156
4137,02/03/2020,332000,Appartement,41,2,2.3523687,48.900156
4138,22/01/2020,433000,Appartement,60,3,2.3523687,48.900156
4139,13/12/2019,250000,Appartement,35,2,2.3587097,48.897525
4140,28/06/2022,1430000,Appartement,115,5,2.3753461,48.8242957
4141,07/06/2022,250000,Appartement,28,1,2.371977,48.8244349
4142,01/06/2022,554000,Appartement,60,3,2.3743371,48.8234327
4143,02/05/2022,187000,Appartement,24,1,2.3729391,48.8245912
4144,01/04/2022,560000,Appartement,65,3,2.3730511,48.8238053
4145,16/03/2022,650000,Appartement,63,3,2.3730511,48.8238053
4146,09/03/2022,115000,Appartement,13,1,2.371977,48.8244349
4147,18/02/2022,280000,Appartement,33,1,2.3611637,48.8234218
4148,18/02/2022,150000,Appartement,16,1,2.3583637,48.8235508
4149,30/06/2022,614320,Appartement,70,3,2.3744122,48.8285599
4150,24/06/2022,675200,Appartement,65,3,2.3735172,48.8263568
4151,23/06/2022,337150,Appartement,35,2,2.3722787,48.8292916
4152,22/06/2022,1350000,Maison,86,3,2.3720492,48.8293352
4153,22/06/2022,330375,Appartement,40,2,2.3782797,48.8257763
4154,21/06/2022,331000,Appartement,38,2,2.3765307,48.8282359
4155,20/06/2022,610000,Appartement,59,3,2.3744122,48.8285599
4156,17/06/2022,250000,Appartement,31,2,2.3755053,48.8248944
4157,17/06/2022,420000,Appartement,52,3,2.37621,48.8287454
4158,15/06/2022,503800,Appartement,53,2,2.3782797,48.8257763
4159,13/06/2022,404000,Appartement,41,2,2.3729913,48.828628
4160,08/06/2022,315000,Appartement,33,1,2.3765307,48.8282359
4161,07/06/2022,420000,Appartement,56,3,2.373097,48.8266507
4162,03/06/2022,232000,Appartement,25,1,2.3748055,48.829626
4163,01/06/2022,385000,Appartement,36,3,2.3724607,48.8268751
4164,20/05/2022,279000,Appartement,30,2,2.3755053,48.8248944
4165,18/05/2022,870000,Appartement,91,4,2.3732669,48.8285453
4166,18/05/2022,200000,Appartement,18,1,2.3747616,48.8251639
4167,12/05/2022,228500,Appartement,31,2,2.3755053,48.8248944
4168,05/05/2022,99000,Appartement,8,1,2.3704988,48.8276502
4169,29/04/2022,1239134,Appartement,139,4,2.3738445,48.827722
4170,28/04/2022,462600,Appartement,48,3,2.3691007,48.8291016
4171,28/04/2022,1600000,Maison,175,4,2.3693917,48.8259704
4172,22/04/2022,370000,Appartement,39,2,2.3750156,48.8253811
4173,21/04/2022,285000,Appartement,39,2,2.3726432,48.8288939
4174,21/04/2022,390000,Appartement,35,1,2.3744122,48.8285599
4175,15/04/2022,472700,Appartement,47,2,2.3673689,48.8264327
4176,13/04/2022,387500,Appartement,51,3,2.3580277,48.8283284
4177,13/04/2022,488450,Appartement,46,2,2.3576275,48.8294548
4178,12/04/2022,385000,Appartement,50,2,2.3576275,48.8294548
4179,24/06/2022,980000,Appartement,80,4,2.379813,48.830374
4180,10/06/2022,662000,Appartement,68,3,2.3737171,48.8307628
4181,30/05/2022,183000,Appartement,19,1,2.3719867,48.8297583
4182,21/04/2022,508000,Appartement,42,2,2.3758994,48.831083
4183,15/04/2022,380000,Appartement,36,2,2.3604989,48.8326371
4184,15/04/2022,870000,Appartement,74,3,2.3758994,48.831083
4185,14/04/2022,477000,Appartement,61,3,2.3616092,48.8307665
4186,08/04/2022,562400,Appartement,73,3,2.3705199,48.8283274
4187,07/04/2022,542857,Appartement,62,3,2.3616092,48.8307665
4188,05/04/2022,198000,Appartement,23,2,2.3691272,48.8264368
4189,05/04/2022,235000,Appartement,25,1,2.3744848,48.8257271
4190,04/04/2022,362788,Appartement,50,2,2.3744122,48.8285599
4191,30/03/2022,395000,Appartement,32,2,2.3747463,48.8305598
4192,07/06/2022,270000,Appartement,27,2,2.3720947,48.8369022
4193,25/05/2022,250000,Appartement,25,2,2.3720947,48.8369022
4194,27/04/2022,505000,Appartement,49,2,2.3721641,48.8369714
4195,15/04/2022,315000,Appartement,27,2,2.3720947,48.8369022
4196,08/04/2022,495000,Appartement,49,3,2.3608254,48.8391365
4197,06/04/2022,280000,Appartement,33,1,2.3587207,48.8371148
4198,05/04/2022,317650,Appartement,28,2,2.3723743,48.8370537
4199,05/04/2022,560600,Appartement,42,3,2.3594983,48.834893
4200,29/03/2022,194000,Appartement,18,1,2.3675851,48.8345648
4201,28/03/2022,1266575,Appartement,79,4,2.379813,48.830374
4202,28/03/2022,907200,Appartement,78,3,2.3581903,48.8360535
4203,24/03/2022,485000,Appartement,50,3,2.3597916965277754,48.8377831
4204,24/03/2022,310000,Appartement,39,2,2.3747463,48.8305598
4205,23/03/2022,235000,Appartement,19,1,2.3579376,48.8371081
4206,23/03/2022,594500,Appartement,65,2,2.3661819,48.8333432
4207,23/03/2022,330000,Appartement,26,1,2.3588141,48.836373
4208,18/03/2022,280000,Appartement,24,2,2.3606979,48.8337973
4209,15/03/2022,812000,Appartement,69,3,2.3795698,48.8304182
4210,15/03/2022,216500,Appartement,24,1,2.3715877,48.8310491
4211,15/03/2022,170000,Appartement,16,1,2.3681058,48.8323536
4212,14/03/2022,466100,Appartement,48,3,2.359112363884943,48.83532965
4213,11/03/2022,870000,Appartement,88,4,2.3611219,48.8350841
4214,07/03/2022,360000,Appartement,34,2,2.3588163,48.832313
4215,04/03/2022,284340,Appartement,31,2,2.3606515,48.8328466
4216,03/03/2022,693500,Appartement,72,3,2.3602633,48.8338962
4217,03/03/2022,218000,Appartement,25,2,2.3718069,48.8321859
4218,03/03/2022,192000,Appartement,16,1,2.3699804,48.8303769
4219,01/03/2022,215000,Appartement,30,1,2.3606515,48.8328466
