,type_local,surface_reelle_bati,longitude,latitude,trimestre_trimestre_1,trimestre_trimestre_2,trimestre_trimestre_3,trimestre_trimestre_4,année_2018,année_2019,année_2020,année_2021,année_2022,année_antérieur_a_2018,nb_pieces_0,nb_pieces_1,nb_pieces_2,nb_pieces_3,nb_pieces_4,nb_pieces_5,nb_pieces_6,nb_pieces_7,nb_pieces_8,nb_pieces_more_than_9
1729,0,0.19696969696969696,0.9835108320820032,0.9654876650719686,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1730,0,0.018939393939393943,0.9892958277692496,0.9749578527604186,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1731,0,0.04924242424242425,0.9896425665469477,0.9669407503587557,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1732,0,0.030303030303030304,0.975843214213379,0.9831386581042914,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1733,0,0.07196969696969696,0.9723994658479673,0.9756928343302356,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1734,0,0.48863636363636365,0.9683916400104893,0.9754073173197142,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1735,0,0.44318181818181823,0.9762469342509644,0.9738674578547446,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1736,0,0.18181818181818182,0.9802895614134748,0.9967500960539368,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1737,0,0.31818181818181823,0.9863302738658719,0.9728657939797536,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1738,0,0.36363636363636365,0.9856428808894535,0.9755301709659179,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1739,0,0.20454545454545456,0.9762094400886143,0.9896732001283439,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1740,0,0.30303030303030304,0.9708697903593257,0.9649026884768475,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1741,0,0.18181818181818182,0.9794664165466178,0.9562848935083892,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1742,0,0.10984848484848483,0.9852381330513651,0.9792267876474376,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1743,0,0.14015151515151514,0.9947664603946429,0.9804755041509416,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1744,0,0.5568181818181819,0.9733862982229349,0.9829555700919776,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1745,0,0.07575757575757575,0.9828205407081664,0.9783468155374813,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1746,0,0.04924242424242425,0.9843690249460131,0.9799196357367954,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1747,0,0.07954545454545456,0.9855331117957313,0.9769764072689462,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1748,0,0.22348484848484848,0.9761003698992341,0.9741487554020551,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1749,0,0.321969696969697,0.9827037825710236,0.9808901122750235,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1750,0,0.05303030303030303,0.9835112226461944,0.9683485222797721,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1751,0,0.36742424242424243,0.9738073469770012,0.9720537001909904,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1752,0,0.33712121212121215,0.9772781676076625,0.9761766661116091,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1753,0,0.10984848484848483,0.9720312871517762,0.9617402925286562,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1754,0,0.12121212121212122,0.990765911384726,0.9875876845732314,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1755,0,0.2613636363636364,0.97697079358923,0.9929941622809189,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1756,0,0.041666666666666664,0.9722115016919755,0.9622745744136232,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1757,0,0.23863636363636362,0.9825831187919694,0.9764945323400731,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1758,0,0.17803030303030304,0.974438354817824,0.9617163210854898,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1759,0,0.13636363636363635,0.9771185090775236,0.9897585066671475,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1760,0,0.14015151515151514,0.9917366895158366,0.9606835310253743,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1761,0,0.28030303030303033,0.9888722300699357,0.9955690132650723,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1762,0,0.21212121212121213,0.9738977728652567,0.9724626212124861,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1763,0,0.04924242424242425,0.9948399481306086,0.9687542022643072,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1764,0,0.12878787878787878,0.979380697984666,0.9710404175042626,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1765,0,0.3522727272727273,0.9824702662967378,0.9806748584996896,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1766,0,0.08333333333333334,0.9929477262925326,0.981723670289675,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1767,0,0.125,0.9922952785332169,0.9793632781095241,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1768,0,0.321969696969697,0.9771764770258939,0.9886967307293268,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1769,0,0.27272727272727276,0.9757364257411154,0.9826084733792513,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1770,0,0.13636363636363635,0.9765334028071656,0.9689505601826589,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1771,0,0.3295454545454546,0.9765343072716083,0.9538925190201475,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1772,0,0.12121212121212122,0.9939198200082868,0.9863771266935366,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1773,0,0.17045454545454544,0.9795078163508792,0.9930008278097588,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1774,0,0.4545454545454546,0.968243390065934,0.9799492331309025,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1775,0,0.3295454545454546,0.9799111458242736,0.9581681194359994,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1776,0,0.25378787878787884,0.9803846535160139,0.963612939222422,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1777,0,0.3712121212121212,0.9736262485283694,0.9793576521585798,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1778,0,0.16287878787878787,0.985264650304343,0.9729605790228675,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1779,0,0.09090909090909091,0.9848024073061157,0.9633733470940804,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1780,0,0.14393939393939395,0.9810247676692936,0.9780324961041771,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1781,0,0.2575757575757576,0.9840407454653493,0.9762664367201879,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1782,0,0.11742424242424243,0.9901809078944184,0.9699321051678531,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1783,0,0.2159090909090909,0.9812372962573075,0.9837894950164738,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1784,0,0.20454545454545456,0.983268209495261,0.952714004600189,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1785,0,0.09090909090909091,0.9762609945618459,0.9695414684869377,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1786,0,0.17803030303030304,0.9739548363491843,0.9730851449150144,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1787,0,0.3901515151515152,0.965117704844186,0.9733742698723375,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1788,0,0.09848484848484848,0.9851709560104878,0.963648651780602,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1789,0,0.12878787878787878,0.9941021518175223,0.9658212472720962,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1790,0,0.11363636363636362,0.9704808706489838,0.9680344474530358,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1791,0,0.1856060606060606,0.9829747107836191,0.9643106794430345,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1792,0,0.3257575757575758,0.9762681069413266,0.9884961533477643,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1793,0,0.022727272727272728,0.9896266973071811,0.9659198848685797,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1794,0,0.21212121212121213,0.9736614404175927,0.961386897196931,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1795,0,0.17045454545454544,0.980487844686517,0.962989804003481,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1796,0,0.06818181818181818,0.9785424238944047,0.9864237242437675,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1797,0,0.034090909090909095,0.9848625130795321,0.963377872315494,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1798,0,0.05303030303030303,0.9867962580579301,0.9658843557653221,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1799,0,0.31818181818181823,0.9782359337844048,0.994181788295343,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1800,0,0.14772727272727273,0.9865508398538195,0.97756652060189,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1801,0,0.12121212121212122,0.9814907724173618,0.979016426003362,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1802,0,0.393939393939394,0.9661521449384535,0.9777778606722194,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1803,0,0.09090909090909091,0.9904046806199354,0.9735708723972536,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1804,0,0.060606060606060615,0.9817311749550177,0.9951709772356239,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1805,0,0.3901515151515152,0.9800341735444849,0.98074640591933,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1806,0,0.14772727272727273,0.9885730784555274,0.9904309912601406,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1807,0,0.15151515151515152,0.9644374036912385,0.9631179166907948,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1808,0,0.768939393939394,0.9661830406215742,0.9775193115352572,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1809,0,0.03787878787878788,0.9830160283638404,0.9795453876955875,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1810,0,0.14393939393939395,0.9735680133518685,0.9828092953673746,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1811,0,0.125,0.9825566220950015,0.99401949184087,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1812,0,0.14393939393939395,0.984093122178983,0.956650519168253,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1813,0,0.11742424242424243,0.9743620303524698,0.9757815042092766,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1814,0,0.14772727272727273,0.9937201800385806,0.9739309332578117,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1815,0,0.09090909090909091,0.9808552833663458,0.9858885250841851,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1816,0,0.12878787878787878,0.9839052813590514,0.978150518770768,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1817,0,0.2916666666666667,0.9776317926487308,0.9684763292088725,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1818,0,0.3522727272727273,0.9828653528100979,0.9779462722907617,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1819,0,0.2196969696969697,0.9655182181442021,0.9692300231807458,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1820,0,0.06818181818181818,0.9914035382607884,0.9607693879289414,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1821,0,0.46590909090909094,0.9781759102350285,0.9685338117511542,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1822,0,0.08712121212121213,0.9822259375611604,0.9676654584529274,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1823,0,0.060606060606060615,0.9824026370236394,0.9648665478571807,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1824,0,0.5795454545454546,0.9745064979911741,0.9764986295000035,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1825,0,0.39772727272727276,0.9713615723440097,0.9725015136559847,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1826,0,0.11363636363636362,0.9908001782534968,0.9709694816010277,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1827,0,0.2916666666666667,0.9687065375286038,0.9626086458268794,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1828,0,0.03787878787878788,0.9902203548777242,0.9679333026392847,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1829,0,0.4318181818181819,0.9755065067685904,0.9866267476909556,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1830,0,0.23106060606060605,0.9862472481412381,0.9548009266430384,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1831,0,0.15151515151515152,0.9741983634003694,0.9643063988281817,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1832,0,0.22348484848484848,0.986142988058212,0.9580518701669902,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1833,0,0.23484848484848483,0.9644532729310051,0.9702853170446524,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1834,0,0.20454545454545456,0.9813571583519696,0.9870199527407841,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1835,0,0.22348484848484848,0.9787883148867467,0.9808499967987103,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1836,0,0.42045454545454547,0.97345614754512,0.9761037122042318,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1837,0,0.28030303030303033,0.9797486505647466,0.9807996078467554,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1838,0,0.125,0.9799053901414567,0.978525194873459,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1839,0,0.20454545454545456,0.980394540956853,0.9538187089897967,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1840,0,0.2424242424242424,0.9812667119077039,0.9765287772588742,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1841,0,0.20833333333333334,0.9728144916910859,0.9833954949953139,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1842,0,0.23106060606060605,0.9854421514512142,0.9949431873739449,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1843,0,0.10227272727272727,0.9836768013072306,0.9712505956934159,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1844,0,0.041666666666666664,0.9699983183128169,0.9625187529150168,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1845,0,0.4090909090909091,0.9826224424392147,0.9754831453542074,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1846,0,0.22348484848484848,0.977690068937252,0.9539011414014844,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1847,0,0.1553030303030303,0.9817803654870921,0.9847737306738615,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1848,0,0.09090909090909091,0.9917924168591101,0.9607729347241083,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1849,0,0.13636363636363635,0.9862466109049263,0.9712501676319327,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1850,0,0.22348484848484848,0.9773775559163043,0.9658788521176547,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1851,0,0.07575757575757575,0.9914546816138186,0.9906530328675949,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1852,0,0.07196969696969696,0.9929178378539048,0.9628756338902633,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1853,0,0.393939393939394,0.9740856753532185,0.9726535977864543,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1854,0,0.42045454545454547,0.9741057996870676,0.9760966186139086,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1855,0,0.18181818181818182,0.9740850586729166,0.9749314964032685,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1856,0,0.2424242424242424,0.9719904012477661,0.9752476503857928,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1857,0,0.2651515151515152,0.9915721797673236,0.9604011939001715,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1858,0,0.2613636363636364,0.9778910039355919,0.9717069703881123,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1859,0,0.07196969696969696,0.9788485028842033,0.9717179776834399,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1860,0,0.17045454545454544,0.9752409847866408,0.9677193330484037,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1861,0,0.12878787878787878,0.9842952288698965,0.9735678148152189,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1862,0,0.14015151515151514,0.9842644976348562,0.9567650561913226,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1863,0,0.07196969696969696,0.9775836915851897,0.9660424939082226,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1864,0,0.12121212121212122,0.9830668017086894,0.9664363104744602,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1865,0,0.026515151515151512,0.9910879829503518,0.9625570338421099,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1866,0,0.17045454545454544,0.9777604732717087,0.9948063911536558,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1867,0,0.33712121212121215,0.9655182181442021,0.9692300231807458,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1868,0,0.16287878787878787,0.9945832652329849,0.9810063615440292,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1869,0,0.23106060606060605,0.9757870757499042,0.9910304607941214,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1870,0,0.056818181818181816,0.9895688938068914,0.9611709096019112,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1871,0,0.2159090909090909,0.9852257788893188,0.9942124864189807,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1872,0,0.056818181818181816,0.9784121810146622,0.956833362574006,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1873,0,0.18181818181818182,0.9919853966815568,0.9634367613455055,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1874,0,0.17045454545454544,0.9724941879423254,0.9674761941248988,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1875,0,0.13636363636363635,0.9882979362608695,0.9942020294884166,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1876,0,0.10984848484848483,0.9829654605790918,0.9716831212482298,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1877,0,0.018939393939393943,0.9845100391750272,0.9801098173394323,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1878,0,0.11742424242424243,0.9737983023325747,0.9747896245968022,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1879,0,0.07575757575757575,0.9688609748321872,0.9612716263541792,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1880,0,0.10227272727272727,0.9881326864959943,0.9808034604001215,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1881,0,0.4507575757575758,0.9681127155099802,0.9863735798983768,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1882,0,0.2575757575757576,0.9856560367358922,0.9773830656797351,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1883,0,0.056818181818181816,0.9825613294213053,0.9663916697767334,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1884,0,0.2575757575757576,0.9642763884644356,0.9700783798924562,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1885,0,0.09090909090909091,0.9823237019450075,0.9783688301281401,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1886,0,0.07196969696969696,0.9830314453713856,0.9778092926155502,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1887,0,0.22348484848484848,0.9809838612092734,0.98233145644679,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1888,0,0.18181818181818182,0.9806807628409333,0.95341975568574,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1889,0,0.08712121212121213,0.977496287430413,0.9949163418036662,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1890,0,0.16666666666666666,0.987898944105598,0.9767664736863537,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1891,0,0.3068181818181818,0.9765641134861958,0.9667500183913518,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1892,0,0.19318181818181818,0.9724193229536856,0.9810684304593593,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1893,0,0.21212121212121213,0.9938442150032849,0.9632100110617152,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1894,0,0.2575757575757576,0.9743781873763774,0.9766926636560065,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1895,0,0.4318181818181819,0.9859460820378438,0.9683735944524692,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1896,0,0.29545454545454547,0.9858264460592925,0.9714941626784039,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1897,0,0.06439393939393939,0.9751529845075724,0.965093909657373,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1898,0,0.16666666666666666,0.9799483110904628,0.9787300528698708,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1899,0,0.0,0.9841914210190916,0.9790995922347392,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1900,0,0.07196969696969696,0.9732358898973232,0.993240909151222,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1901,0,0.3560606060606061,0.9643753245408562,0.9623053948405449,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1902,0,0.11363636363636362,0.990761101278372,0.9619551182425035,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1903,0,0.03787878787878788,0.978877671862479,0.9710145503602376,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1904,0,0.36742424242424243,0.9901344307556719,0.9759502215860216,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1905,0,0.12878787878787878,0.9873741286127469,0.9676618505061292,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1906,0,0.19318181818181818,0.9640481550847356,0.9694399567633418,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1907,0,0.29924242424242425,0.9764390507209886,0.9865271316682254,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1908,0,0.787878787878788,0.9655535539254958,0.9749647628958229,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1909,0,0.37500000000000006,0.9707669486409938,0.9705032614921798,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1910,0,0.11363636363636362,0.9852272383660331,0.9745969969285326,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1911,0,0.11363636363636362,0.9763408957729505,0.9679449214510214,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1912,0,0.04545454545454545,0.9806544717040662,0.969108759477205,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1913,0,0.09090909090909091,0.9892144670814307,0.9802813476916548,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1914,0,0.1553030303030303,0.9806726432169596,0.9824458100149371,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1915,0,0.2424242424242424,0.9822005714447459,0.9882215824809322,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1916,0,0.030303030303030304,0.9806968170847905,0.9972736152501405,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1917,0,0.28030303030303033,0.9740370603894257,0.9595722222585685,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1918,0,0.11742424242424243,0.983081992600124,0.9715511560075569,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1919,0,0.11742424242424243,0.9774239508310105,0.9599211535205185,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1920,0,0.07954545454545456,0.9818745531251887,0.9786531852574853,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
