,type_local,surface_reelle_bati,longitude,latitude,trimestre_trimestre_1,trimestre_trimestre_2,trimestre_trimestre_3,trimestre_trimestre_4,année_2018,année_2019,année_2020,année_2021,année_2022,année_antérieur_a_2018,nb_pieces_0,nb_pieces_1,nb_pieces_2,nb_pieces_3,nb_pieces_4,nb_pieces_5,nb_pieces_6,nb_pieces_7,nb_pieces_8,nb_pieces_more_than_9
105,0,-0.7868320453395865,-0.6150443457783115,0.31268284929620493,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
106,0,0.003394462597092407,-0.08294782001289994,-1.1063136152513076,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
107,0,0.0824171133907603,0.12566803836169319,0.6083768961779126,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
108,0,-0.28635525697968983,-0.22495243975826307,1.2808832042074105,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
109,0,0.3985077165654318,0.6330793591715902,-0.0687332901257359,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
110,0,2.1370060340261254,-0.883470317287079,0.023124868931377218,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
111,0,0.003394462597092407,0.05467976526991636,0.31616409799946954,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
112,0,-0.26001437338180056,0.1287488066225573,-0.5142453615523058,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
113,0,4.613049092227719,-0.8846274362693671,0.051516061085759644,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
114,0,-0.12830995539235407,-0.7153182261929673,0.3463141983746772,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
115,0,-0.7341502781438078,-0.5391480817289568,-0.3206228430844794,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
116,0,-0.39171879137124704,0.08837536297571864,0.21663402740963603,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
117,0,1.6628701292641181,0.5809931373031657,-0.17303179381297565,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
118,0,-0.6814685109480293,0.28833235841743327,0.08861037499778396,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
119,0,0.13509888058653888,-0.17402577805142105,-0.19053677022252463,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
120,0,1.2677568752957786,-0.27837520728660275,0.551557944130762,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
121,0,-1.181945299307926,-0.07957777200645975,0.6571509457601843,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
122,0,-0.04928730459868619,-0.6083396468651074,-0.8010717318528561,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
123,0,1.1887342245021106,-0.42117198971076897,-0.12633479177636894,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
124,0,0.3458259493696533,0.6539514420799817,1.0404283830705863,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
125,0,-1.2346270665037045,-0.8339766278220146,-0.09410033030797513,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
126,0,0.6619165525443248,0.13601497677189622,-0.5282142376507516,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
127,0,-0.7604911617416972,0.5725210245857921,0.5960170005723386,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
128,0,-0.5234232093606935,0.3072026743100563,0.19611952612350603,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
129,0,-0.8131729289374757,-0.4801228077357239,-0.42286623986939753,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
130,0,0.42484860016332116,-0.5915626422115481,-0.5138723706196275,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
131,0,1.6365292456662288,-0.8927431368107644,-0.129837981122717,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
132,0,2.2423695684176828,-0.17984066711431793,-0.1619481122803913,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
133,0,1.2414159916978893,-0.447939520598555,0.014743543272205773,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
134,0,-0.9185364633290329,0.4354243957980123,0.02059803820237195,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
135,0,-0.44440055856702565,-0.4160931162030563,0.0784116327363181,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
136,0,1.1097115737084429,-0.4012934667723975,-0.7217124258078584,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
137,0,-1.0502408813184794,0.5396066042520008,-0.2908896149278571,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
138,0,-1.1292635321121474,0.16319262577998855,0.2850486093283309,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
139,0,0.37216683296754255,-0.010821957373130452,-0.2588928437594905,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
140,0,-1.1292635321121474,0.1418005716833473,0.2559077785352212,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
141,0,0.056076229792870996,0.2877952989741771,-0.3139638579077474,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
142,0,-0.7604911617416972,0.16037794606146358,0.2775193119757828,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
143,0,0.003394462597092407,0.031544709161978886,-0.15661287923644646,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
144,0,-0.5234232093606935,0.5864247612179241,0.4700045737769012,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
145,0,-1.1292635321121474,0.11118208046947842,-1.096378160706843,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
146,0,0.3985077165654318,-0.7140109746844924,-0.011983816781466282,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
147,0,-0.7868320453395865,0.3494033406536141,0.6017873897043214,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
148,0,0.42484860016332116,0.7941520303318572,0.07585554781670814,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
149,0,-0.5497640929585829,0.02642433560638101,1.36626156000609,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
150,0,2.7691872403754685,0.31734577424974797,-0.2081368227519286,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
151,0,-0.8921955797311436,-0.10626718515704797,-0.1084495108868803,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
152,0,4.296958489053048,-0.38989926244784445,0.2546754457483984,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
153,0,-0.8921955797311436,0.4430799340437095,0.03255568868466302,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
154,0,-1.102922648514258,0.6402429997908471,0.3707012231656831,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
155,0,0.8463027377295499,-0.4838004443323938,-0.23267377527088784,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
156,0,1.4521430604810037,-0.6260089025482628,0.289996224344555,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
157,0,0.3985077165654318,-0.6644403880718718,0.04279465545866504,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
158,0,0.5828939017506569,-0.4284833216769238,-0.15456508588164605,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
159,0,-0.4707414421649149,0.33460491181259716,-0.2391462649815406,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
160,0,1.0570298065126642,0.07575446605917749,0.7302644820731445,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
161,0,0.47753036735909976,-0.43509891754613783,0.26491806929629097,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
162,0,-1.02389999772059,0.2713417505762121,-0.00013952628848293766,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
163,0,-0.18099172258813268,0.43830132558836504,-1.2399357884241058,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
164,0,-0.26001437338180056,0.018301311527122287,0.11523168860992938,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
165,0,-0.20733260618602195,0.7251630830765707,-0.8945352146292104,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
166,0,1.6101883620683395,-0.964580940294605,-0.5913045568471734,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
167,0,-0.9448773469269223,0.03538956653984205,0.4070422416650895,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
168,0,-0.9185364633290329,0.29699854488817323,-0.1111957480464601,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
169,0,-0.5234232093606935,0.8093434890381686,0.520453425781295,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
170,0,-0.39171879137124704,-0.7621559125931913,0.2707323397141808,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
171,0,0.2668032985759854,-0.22720808941994214,0.6993281753208238,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
172,0,-0.39171879137124704,-0.3821839153095976,-0.7991519255829256,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
173,0,-0.04928730459868619,0.1887444493825787,-0.36804754311673005,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
174,0,-0.8395138125353651,-0.6363411938827376,-0.3692652488079906,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
175,0,0.7145983197401033,0.19262592444975454,0.1911828814289536,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
176,0,-0.9448773469269223,0.21403506680140763,0.3261909718901585,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
177,0,0.24046241497809606,-0.19197454876299674,-0.6414425830745085,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
178,0,0.6092347853485462,-0.3655790137958095,0.9983242889869782,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
179,0,0.2141215313802068,0.759074725149313,0.04477297011032459,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
180,0,-0.44440055856702565,-0.04794008844005027,-0.6584685221098526,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
181,0,-0.44440055856702565,0.7780353646755731,-0.006140292172711905,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
