,type_local,surface_reelle_bati,longitude,latitude,trimestre_trimestre_1,trimestre_trimestre_2,trimestre_trimestre_3,trimestre_trimestre_4,année_2018,année_2019,année_2020,année_2021,année_2022,année_antérieur_a_2018,nb_pieces_0,nb_pieces_1,nb_pieces_2,nb_pieces_3,nb_pieces_4,nb_pieces_5,nb_pieces_6,nb_pieces_7,nb_pieces_8,nb_pieces_more_than_9
94,0,-0.30952380952380953,0.750047856955039,0.5020324110640233,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
95,0,-0.5,-0.1080894031028149,1.0492368637603167,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
96,0,4.071428571428571,-0.2905390481199085,0.9906504955940724,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
97,0,1.9285714285714286,-0.4504549040231411,0.9273418213546312,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
98,0,2.357142857142857,-0.3764291348935099,-0.2883005073789956,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
99,0,-0.11904761904761904,-0.05900184065212277,-0.22633988198376287,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
100,0,-0.38095238095238093,-0.5379100709965831,-0.41839962618523097,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
101,0,1.0714285714285714,-1.8010959768603865,-0.313665328266261,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
102,0,0.047619047619047616,1.1811538259269017,0.2163080829174743,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
103,0,0.42857142857142855,0.09374914541151132,-0.19892817711541488,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
104,0,-0.14285714285714285,0.4469650276097774,-1.551033573032189,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
105,0,-0.4523809523809524,-1.2023981067578273,0.33893917653226247,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
106,0,0.2619047619047619,-0.28536628977123824,-1.265677270490485,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
107,0,0.3333333333333333,0.07416881409413235,0.673313181519233,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
108,0,0.0,-0.530101498816734,1.433790539674445,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
109,0,0.6190476190476191,0.9486573757559874,-0.09237029164990794,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
110,0,2.1904761904761907,-1.6650118327636223,0.011503901485081323,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
111,0,0.2619047619047619,-0.04817459900079293,0.34287580996652284,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
112,0,0.023809523809523808,0.0794783066000473,-0.5961601283541211,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
113,0,4.428571428571429,-1.6670060478569664,0.04360896659250735,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
114,0,0.14285714285714285,-1.3752132526952547,0.3769698673867941,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
115,0,-0.40476190476190477,-1.0715961083355368,-0.3772097042975593,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
116,0,-0.09523809523809523,0.009897449382067682,0.23032613684756317,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
117,0,1.7619047619047619,0.8588903497238982,-0.21031216014481982,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
118,0,-0.35714285714285715,0.3545095976860329,0.0855556152849967,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
119,0,0.38095238095238093,-0.44233289508283896,-0.2301069755325131,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
120,0,1.4047619047619047,-0.6221719694977701,0.6090617001129508,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
121,0,-0.8095238095238095,-0.2795582434919803,0.7284674007882518,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
122,0,0.21428571428571427,-1.1908430186694787,-0.9205064693937111,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
123,0,1.3333333333333333,-0.868272416513288,-0.1575066885550878,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
124,0,0.5714285714285714,0.9846289771233219,1.1618816446194482,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
125,0,-0.8571428571428571,-1.5797128582697948,-0.12105561321741991,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
126,0,0.8571428571428571,0.09200105180120595,-0.6119562835201149,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
127,0,-0.42857142857142855,0.8442892453326368,0.6593364787805743,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
128,0,-0.21428571428571427,0.38703129108598616,0.20712811839676293,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
129,0,-0.47619047619047616,-0.9698701025506213,-0.492827635828395,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
130,0,0.6428571428571429,-1.1619290034183647,-0.5957383462002405,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
131,0,1.7380952380952381,-1.6809929003418438,-0.16146813270426505,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
132,0,2.2857142857142856,-0.4523544570076291,-0.19777861399083524,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
133,0,1.380952380952381,-0.9144044175650917,0.0020262083853674977,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
134,0,-0.5714285714285714,0.6080126216145157,0.008646534149851736,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
135,0,-0.14285714285714285,-0.8595193268472295,0.07402276796609054,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
136,0,1.2619047619047619,-0.8340131475151266,-0.830766113525579,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
137,0,-0.6904761904761905,0.787563502498029,-0.34358705046070853,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
138,0,-0.7619047619047619,0.13883986326584333,0.3076900810896154,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
139,0,0.5952380952380952,-0.1610623192216669,-0.3074047578679244,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
140,0,-0.7619047619047619,0.10197212726794458,0.27473731655581396,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
141,0,0.30952380952380953,0.3535840126216115,-0.36967965231926053,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
142,0,-0.42857142857142855,0.13398895608729836,0.29917587075275154,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
143,0,0.2619047619047619,-0.08804627925322522,-0.19174547514595236,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
144,0,-0.21428571428571427,0.8682513804890842,0.5168402727525441,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
145,0,-0.7619047619047619,0.04920326058374246,-1.2544421517505815,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
146,0,0.6190476190476191,-1.37296029450435,-0.02819737750728429,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
147,0,-0.4523809523809524,0.4597612411254255,0.6658616968048866,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
148,0,0.6428571428571429,1.2262550617933217,0.07113231967783434,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
149,0,-0.23809523809523808,-0.09687089140152959,1.5303373016693786,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
150,0,2.761904761904762,0.4045122271890586,-0.25000930401798366,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
151,0,-0.5476190476190477,-0.3255556139889644,-0.13728182077569792,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
152,0,4.142857142857143,-0.8143760189324303,0.2733437814009736,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
153,0,-0.5476190476190477,0.6212064159873757,0.022168373781603176,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
154,0,-0.7380952380952381,0.9610034183539282,0.40454697702115666,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
155,0,1.0238095238095237,-0.9762082566395045,-0.2777559535378563,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
156,0,1.5714285714285714,-1.221294767288992,0.3132848973043982,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
157,0,0.6190476190476191,-1.2875287930581185,0.03374670741143511,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
158,0,0.7857142857142857,-0.880872995003949,-0.18942980841998597,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
159,0,-0.16666666666666666,0.4342571653957382,-0.2850751144395085,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
160,0,1.2142857142857142,-0.011853799631873017,0.8111449731423038,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
161,0,0.6904761904761905,-0.8922745201157084,0.2849262501500073,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
162,0,-0.6666666666666666,0.325227452011564,-0.01480372656931899,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
163,0,0.09523809523809523,0.6129708125164296,-1.416778659476937,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
164,0,0.023809523809523808,-0.11087036550091989,0.11565928272226592,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
165,0,0.07142857142857142,1.1073573494609554,-1.0261959798371274,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
166,0,1.7142857142857142,-1.804800420720497,-0.6832994942748896,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
167,0,-0.5952380952380952,-0.08141993163292405,0.44564179116806885,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
168,0,-0.5714285714285714,0.36944517486195116,-0.1403872952598024,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
169,0,-0.21428571428571427,1.252436497501976,0.5738883765936487,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
170,0,-0.09523809523809523,-1.4559347883250173,0.29150108960385956,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
171,0,0.5,-0.5339889560873096,0.776161865104227,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
172,0,-0.09523809523809523,-0.8010791480410235,-0.9183355318383379,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
173,0,0.21428571428571427,0.182876676308172,-0.43083806459874985,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
174,0,-0.5,-1.2391017617670306,-0.4322150592767831,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
175,0,0.9047619047619048,0.18956613200104694,0.2015457075395855,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
176,0,-0.5952380952380952,0.2264633184328122,0.3542143066852958,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
177,0,0.47619047619047616,-0.4732663686563322,-0.7399961129879562,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
178,0,0.8095238095238095,-0.7724617407310088,1.1142698826866273,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
179,0,0.4523809523809524,1.165801735471993,0.035983806873449105,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
180,0,-0.14285714285714285,-0.22503286878780066,-0.7592492277663863,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
181,0,-0.14285714285714285,1.19847909545096,-0.021589457100111578,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
182,0,0.14285714285714285,0.419952668945567,0.07844321034108301,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
183,0,1.5,0.05809098080462059,0.3960203613266875,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
184,0,-0.4523809523809524,-1.006049960557465,0.30622624890952,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
