,date_mutation,valeur_fonciere,type_local,surface_reelle_bati,nombre_pieces_principales,longitude,latitude
1184,14/06/2022,2659800,Appartement,190,6,2.2886541,48.8666883
1185,10/06/2022,454150,Appartement,34,2,2.2873123,48.8667653
1186,01/06/2022,1832000,Appartement,129,4,2.2896806,48.8649444
1187,01/06/2022,1472750,Appartement,95,3,2.2879847,48.8674534
1188,31/05/2022,1820000,Appartement,118,5,2.288474360208629,48.8694435
1189,31/05/2022,520000,Appartement,38,3,2.2908179,48.8658334
1190,30/05/2022,2431400,Appartement,180,6,2.29287,48.8658876
1191,25/05/2022,2333000,Appartement,160,5,2.2930848,48.8658666
1192,20/05/2022,1690000,Appartement,137,5,2.2890978,48.8652162
1193,17/05/2022,3012700,Appartement,215,7,2.2893375,48.8684573
1194,17/05/2022,585000,Appartement,50,2,2.2898231,48.8656728
1195,17/05/2022,3050000,Appartement,225,7,2.2915674,48.8662442
1196,16/05/2022,230000,Appartement,18,1,2.2874043,48.865075
1197,30/06/2022,135000,Appartement,14,1,2.2915257,48.8706948
1198,30/06/2022,1450000,Appartement,112,3,2.2885687,48.8703723
1199,27/06/2022,1465397,Appartement,110,5,2.2875652,48.8670022
1200,22/06/2022,840000,Appartement,70,2,2.2911645,48.8722628
1201,09/06/2022,1476533,Appartement,103,3,2.2927596,48.872204
1202,01/06/2022,3714286,Appartement,369,8,2.2898884,48.871473
1203,01/06/2022,3453100,Appartement,218,6,2.289347,48.8712441
1204,31/05/2022,265000,Appartement,26,2,2.2916747,48.8739281
1205,19/05/2022,650000,Appartement,50,2,2.2944946,48.8697956
1206,17/05/2022,293350,Appartement,21,1,2.2892587,48.8707801
1207,16/05/2022,800000,Appartement,67,2,2.2866749,48.8729128
1208,29/06/2022,287940,Appartement,30,2,2.2920266,48.8758001
1209,28/06/2022,2150000,Appartement,196,6,2.2903208,48.8774907
1210,28/06/2022,410000,Appartement,31,1,2.2944545,48.8757589
1211,28/06/2022,586500,Appartement,52,3,2.2903252,48.876303
1212,27/06/2022,204500,Appartement,14,1,2.2953866,48.8789191
1213,23/06/2022,297350,Appartement,24,1,2.2947499,48.8769247
1214,23/06/2022,490000,Appartement,31,1,2.2888155,48.8794284
1215,23/06/2022,695000,Appartement,57,3,2.2871742,48.8754584
1216,22/06/2022,1386635,Appartement,131,5,2.2908755,48.8764666
1217,21/06/2022,600000,Appartement,40,2,2.2931825,48.878718
1218,17/06/2022,452300,Appartement,35,2,2.2872524,48.8780148
1219,14/06/2022,655000,Appartement,61,3,2.2935573,48.8778442
1220,13/06/2022,365000,Appartement,32,2,2.2916498,48.8768782
1221,11/06/2022,430000,Appartement,45,2,2.2936952,48.8779427
1222,07/06/2022,446900,Appartement,41,2,2.2936952,48.8779427
1223,03/06/2022,217000,Appartement,18,2,2.2937199,48.8796145
1224,03/06/2022,420000,Appartement,37,2,2.2897222,48.8772814
1225,02/06/2022,422000,Appartement,33,1,2.2916498,48.8768782
1226,01/06/2022,380000,Appartement,30,2,2.2950427,48.8794073
1227,01/06/2022,550000,Appartement,31,1,2.2934656,48.8779763
1228,30/05/2022,166800,Appartement,18,1,2.2935573,48.8778442
1229,30/05/2022,1022000,Appartement,91,4,2.2907635,48.8778216
1230,30/05/2022,668000,Appartement,54,3,2.2953422,48.8768977
1231,25/05/2022,630100,Appartement,51,2,2.2901962,48.8794047
1232,25/05/2022,698621,Appartement,51,2,2.2876844,48.8795522
1233,23/05/2022,457550,Appartement,40,2,2.2927903,48.8774551
1234,20/05/2022,740000,Appartement,65,4,2.2895833,48.8795451
1235,18/05/2022,325000,Appartement,35,2,2.2933445,48.879014
1236,18/05/2022,268547,Appartement,22,1,2.2922787,48.8765639
1237,18/05/2022,400000,Appartement,31,1,2.2901962,48.8794047
1238,17/05/2022,266246,Appartement,24,1,2.2918779,48.8793539
1239,17/05/2022,1350000,Appartement,80,2,2.2918535,48.8786326
1240,17/05/2022,710000,Appartement,45,3,2.2951511,48.8793051
1241,16/05/2022,350000,Appartement,25,1,2.2921125,48.8781026
1242,16/05/2022,1603200,Appartement,140,6,2.2894969,48.8773196
1243,12/05/2022,221500,Appartement,25,2,2.2887455,48.8768777
1244,11/05/2022,303750,Appartement,24,2,2.2917753,48.8712433
1245,10/05/2022,2545000,Appartement,205,6,2.2894921,48.8765429
1246,10/05/2022,1572000,Appartement,130,5,2.2887092,48.8765117
1247,09/05/2022,306000,Appartement,25,1,2.2918535,48.8786326
1248,30/06/2022,1190000,Appartement,117,5,2.2952434,48.8802582
1249,30/06/2022,618700,Appartement,64,3,2.289481,48.8827189
1250,29/06/2022,450000,Appartement,44,3,2.2974485,48.8826175
1251,29/06/2022,704900,Appartement,60,3,2.2951295,48.8835822
1252,29/06/2022,1160000,Appartement,120,4,2.2909099,48.8812931
1253,28/06/2022,705300,Appartement,55,3,2.294987,48.880601
1254,28/06/2022,1880590,Appartement,127,5,2.2907633,48.8836203
1255,28/06/2022,758000,Appartement,53,3,2.2885708,48.8820053
1256,27/06/2022,833400,Appartement,72,2,2.2946215,48.8845777
1257,24/06/2022,325000,Appartement,30,2,2.2914461,48.8828337
1258,23/06/2022,1500000,Appartement,120,4,2.294335,48.8824406
1259,23/06/2022,1202800,Appartement,99,3,2.2953842,48.884221
1260,22/06/2022,380000,Appartement,36,2,2.292442,48.8838144
1261,22/06/2022,1066400,Appartement,90,5,2.2884738,48.8798012
1262,21/06/2022,1268900,Appartement,90,2,2.2953842,48.884221
1263,21/06/2022,317200,Appartement,25,1,2.2880179,48.8828092
1264,21/06/2022,435000,Appartement,40,3,2.2930421,48.8844196
1265,20/06/2022,1610000,Appartement,129,4,2.2880758,48.8801878
1266,20/06/2022,445000,Appartement,36,1,2.2880758,48.8801878
1267,17/06/2022,750000,Appartement,56,3,2.2940687,48.8814821
1268,14/06/2022,250000,Appartement,27,2,2.2932962,48.8797847
1269,13/06/2022,1040000,Appartement,100,3,2.2927558,48.8838653
1270,09/06/2022,1200000,Appartement,115,5,2.2908189,48.8842764
1271,07/06/2022,302000,Appartement,37,2,2.2905955,48.8801737
1272,07/06/2022,470000,Appartement,49,3,2.2932865,48.883838
1273,02/06/2022,250950,Appartement,25,1,2.2880179,48.8828092
1274,01/06/2022,337000,Appartement,33,2,2.2884996,48.8812099
1275,01/06/2022,567200,Appartement,50,2,2.2917352,48.88557
1276,01/06/2022,782900,Appartement,81,3,2.2888703,48.8830033
1277,31/05/2022,810000,Appartement,112,4,2.2930746,48.8804841
1278,30/05/2022,465000,Appartement,66,3,2.2930178,48.8818789
1279,30/05/2022,582300,Appartement,53,2,2.2882399,48.882181
1280,21/06/2022,1520000,Appartement,149,5,2.294903,48.8870096
1281,10/06/2022,559610,Appartement,53,2,2.2917404,48.8865023
1282,07/06/2022,750000,Appartement,92,3,2.2941905,48.8865746
1283,03/06/2022,320000,Appartement,30,2,2.2905988,48.8865681
1284,02/06/2022,1467700,Appartement,159,5,2.294903,48.8870096
1285,02/06/2022,430000,Appartement,41,2,2.2913992,48.8864848
1286,02/06/2022,220000,Appartement,20,2,2.2923124,48.8850059
1287,24/05/2022,329756,Appartement,29,1,2.294335,48.8824406
1288,20/05/2022,277405,Appartement,29,2,2.2913964,48.8823323
1289,20/05/2022,1035500,Appartement,102,4,2.2888703,48.8830033
1290,18/05/2022,410000,Appartement,44,2,2.2905988,48.8865681
1291,17/06/2022,375000,Appartement,41,2,2.3020864,48.8286143
1292,24/05/2022,325000,Appartement,30,1,2.3019826,48.8294251
1293,26/04/2022,192950,Appartement,23,1,2.3013397,48.8289895
1294,20/04/2022,200000,Appartement,23,1,2.301433,48.8292783
1295,20/04/2022,430000,Appartement,44,2,2.3037978,48.8287317
1296,30/06/2022,242000,Appartement,27,1,2.2998056,48.8344045
1297,24/06/2022,150000,Appartement,14,1,2.3033459,48.832443
1298,17/06/2022,470000,Appartement,44,2,2.3027655,48.8301253
1299,16/06/2022,398980,Appartement,41,3,2.2969324,48.8317373
1300,16/06/2022,423000,Appartement,50,3,2.2997539,48.833165
1301,16/06/2022,405600,Appartement,41,3,2.302125,48.8305017
1302,16/06/2022,430000,Appartement,48,4,2.3028211,48.8322298
1303,09/06/2022,332000,Appartement,40,2,2.3027605,48.8310628
1304,08/06/2022,350000,Appartement,35,2,2.297421,48.8327007
1305,03/06/2022,147750,Appartement,18,1,2.3027904,48.8316691
1306,02/06/2022,570000,Appartement,57,2,2.3031004,48.8324106
1307,01/06/2022,260000,Appartement,20,1,2.3037416,48.8304235
1308,01/06/2022,621000,Appartement,57,3,2.3031004,48.8324106
1309,31/05/2022,401400,Appartement,44,2,2.2998056,48.8344045
1310,25/05/2022,363900,Appartement,40,2,2.2997539,48.833165
1311,25/05/2022,745000,Appartement,66,3,2.3013661,48.8326059
1312,24/05/2022,885000,Appartement,88,4,2.2998056,48.8344045
1313,23/05/2022,310000,Appartement,29,2,2.2982021,48.8339706
1314,23/05/2022,629000,Appartement,75,3,2.2990682,48.833715
1315,23/05/2022,233100,Appartement,20,1,2.3031004,48.8324106
1316,16/05/2022,488000,Appartement,42,2,2.296075,48.8328297
1317,10/05/2022,151000,Appartement,12,1,2.303889,48.8322434
1318,10/05/2022,100000,Appartement,8,1,2.2990682,48.833715
1319,03/05/2022,480000,Appartement,59,3,2.295645,48.83371
1320,02/05/2022,134300,Appartement,12,1,2.3031004,48.8324106
1321,29/04/2022,792500,Appartement,88,4,2.2964952,48.8317033
1322,14/04/2022,470000,Appartement,50,3,2.2959454,48.8343366
1323,12/04/2022,356000,Appartement,38,2,2.3037621,48.8329351
1324,11/04/2022,220000,Appartement,28,2,2.3008347,48.8330655
1325,30/06/2022,649000,Appartement,57,3,2.3003568,48.8362941
1326,30/06/2022,1355000,Appartement,113,4,2.3014159,48.8373544
1327,29/06/2022,152000,Appartement,9,1,2.3017674,48.8361582
1328,27/06/2022,576450,Appartement,44,2,2.2961365,48.8366336
1329,27/06/2022,197830,Appartement,17,1,2.2989926,48.8384644
1330,22/06/2022,339010,Appartement,35,2,2.2959542,48.8348891
1331,22/06/2022,192000,Appartement,15,1,2.2967974,48.836296
1332,21/06/2022,712150,Appartement,70,3,2.3039046,48.8376871
1333,20/06/2022,480000,Appartement,46,3,2.2996763,48.8388222
1334,16/06/2022,533000,Appartement,48,2,2.2973302,48.837607
1335,16/06/2022,208250,Appartement,27,2,2.2983349,48.8391837
1336,16/06/2022,219500,Appartement,28,1,2.3024316,48.8347302
1337,15/06/2022,393900,Appartement,38,2,2.3012905,48.8376444
1338,15/06/2022,1279550,Appartement,107,4,2.2969,48.8394471
1339,14/06/2022,516300,Appartement,55,2,2.3004595,48.8362031
1340,14/06/2022,370000,Appartement,40,1,2.295971,48.8390839
1341,13/06/2022,705100,Appartement,79,3,2.3001883,48.8360479
1342,10/06/2022,1092500,Appartement,95,4,2.2999616,48.8373631
1343,09/06/2022,267000,Appartement,26,2,2.2965188,48.8358356
1344,08/06/2022,275000,Appartement,32,2,2.2971625,48.8393784
1345,08/06/2022,965000,Appartement,80,4,2.3001462,48.8383048
1346,08/06/2022,386360,Appartement,35,2,2.2981159,48.8375907
1347,08/06/2022,300300,Appartement,30,1,2.2961365,48.8366336
1348,07/06/2022,438000,Appartement,35,2,2.2974919,48.83803
1349,07/06/2022,883950,Appartement,81,3,2.298662,48.8367118
1350,03/06/2022,310000,Appartement,30,1,2.300244,48.8370483
1351,30/06/2022,278000,Appartement,26,2,2.3030556,48.8416806
1352,30/06/2022,135000,Appartement,11,1,2.3048895,48.8423645
1353,29/06/2022,650000,Appartement,54,2,2.3017028,48.8412613
1354,28/06/2022,626808,Appartement,60,3,2.2987042,48.840712
1355,28/06/2022,287000,Appartement,27,2,2.3030885,48.8422423
1356,28/06/2022,1246500,Appartement,97,4,2.3027722,48.8427695
1357,24/06/2022,492000,Appartement,48,3,2.300715,48.84346
1358,24/06/2022,760000,Appartement,72,4,2.2998322,48.8408399
1359,23/06/2022,664253,Appartement,52,3,2.303577,48.8419827
1360,23/06/2022,1204000,Appartement,91,4,2.302873,48.843647
1361,17/06/2022,131140,Appartement,13,1,2.2970879,48.8437224
1362,17/06/2022,360000,Appartement,40,2,2.2955196,48.8408242
1363,17/06/2022,456257,Appartement,38,2,2.2983252,48.8409928
1364,16/06/2022,249750,Appartement,27,1,2.2963258,48.8442855
1365,14/06/2022,425000,Appartement,36,2,2.301775,48.843624
1366,13/06/2022,359000,Appartement,26,1,2.3023368,48.844495
1367,30/06/2022,1073800,Appartement,87,3,2.2999163,48.8458127
1368,29/06/2022,344000,Appartement,35,2,2.3037514,48.8474919
1369,28/06/2022,1102000,Appartement,96,4,2.3009981,48.8456239
1370,27/06/2022,362162,Appartement,36,2,2.2975925,48.8493858
1371,27/06/2022,564900,Appartement,60,2,2.2960328,48.8451027
1372,24/06/2022,665500,Appartement,65,3,2.3000621,48.8467907
1373,22/06/2022,291000,Appartement,30,2,2.2996112,48.8483306
1374,21/06/2022,869625,Appartement,80,3,2.3039636,48.8470107
1375,17/06/2022,277050,Appartement,21,1,2.29801,48.8455863
1376,16/06/2022,245000,Appartement,20,2,2.299151,48.845528
1377,13/06/2022,414000,Appartement,32,2,2.2958236,48.8450561
1378,10/06/2022,855000,Appartement,80,3,2.2998459,48.8466445
1379,10/06/2022,315000,Appartement,24,2,2.2995173,48.8475079
1380,10/06/2022,415000,Appartement,32,2,2.3037072,48.8468099
1381,09/06/2022,158000,Appartement,14,1,2.298573,48.8406458
1382,09/06/2022,1265000,Appartement,112,3,2.2986871,48.8493789
1383,07/06/2022,840000,Appartement,73,2,2.299055,48.842635
1384,29/06/2022,355000,Appartement,33,2,2.295505,48.8546229
1385,27/06/2022,378440,Appartement,24,1,2.3002724,48.8517151
1386,21/06/2022,1222500,Appartement,93,4,2.2997814,48.8517143
1387,17/06/2022,333000,Appartement,32,2,2.2978143,48.8512564
1388,16/06/2022,1626850,Appartement,108,5,2.2990204,48.8530201
1389,03/06/2022,793807,Appartement,61,2,2.2992309,48.8484498
1390,02/06/2022,371200,Appartement,31,2,2.2968265,48.8479942
1391,01/06/2022,542910,Appartement,48,3,2.2988567,48.8526068
1392,31/05/2022,833000,Appartement,64,3,2.2956296,48.8481027
1393,25/05/2022,349500,Appartement,35,2,2.2945661,48.8503399
1394,24/05/2022,565000,Appartement,60,3,2.2969716,48.8535165
1395,24/05/2022,650000,Appartement,68,3,2.2877276,48.8465007
1396,24/05/2022,403420,Appartement,38,2,2.2932139,48.8476807
1397,24/05/2022,612000,Appartement,58,3,2.2913015,48.8469114
1398,24/06/2022,3288100,Appartement,195,6,2.3035934,48.8551164
1399,16/06/2022,3000000,Appartement,191,7,2.3009882,48.8594889
1400,16/06/2022,1136585,Appartement,80,4,2.2998916,48.8590835
1401,07/06/2022,660000,Appartement,50,3,2.30313,48.8573125
1402,07/06/2022,230000,Appartement,22,1,2.3030807,48.8567365
1403,31/05/2022,381000,Appartement,27,2,2.3026382,48.8573939
1404,25/05/2022,2350000,Appartement,139,5,2.2989378,48.8574952
1405,24/05/2022,242000,Appartement,25,1,2.2957918,48.8526466
1406,23/05/2022,1400000,Appartement,106,3,2.2997814,48.8517143
1407,19/05/2022,170900,Appartement,15,1,2.2982334,48.8592939
1408,18/05/2022,1372000,Appartement,77,4,2.2983683,48.8589421
1409,17/05/2022,428000,Appartement,42,2,2.2940049,48.8510633
1410,17/05/2022,1109680,Appartement,85,3,2.2973137,48.8528785
1411,16/05/2022,2700000,Appartement,154,4,2.2970478,48.8594741
1412,13/05/2022,280000,Appartement,23,2,2.2976204,48.8594215
1413,13/05/2022,2700000,Appartement,196,6,2.2886372,48.8588703
1414,12/05/2022,1084660,Appartement,74,3,2.2917377,48.8543659
1415,12/05/2022,2045000,Appartement,130,5,2.2864257,48.8575642
1416,11/05/2022,626000,Appartement,44,2,2.2967326,48.8531963
1417,10/05/2022,860950,Appartement,73,3,2.2927785,48.8527571
1418,10/05/2022,870000,Appartement,75,4,2.2855076,48.8589235
1419,10/05/2022,2300000,Appartement,149,5,2.2991448,48.8581324
1420,09/05/2022,200000,Appartement,15,1,2.2849743,48.8593028
1421,30/06/2022,572000,Appartement,44,2,2.2988904,48.8600427
1422,28/06/2022,2641400,Appartement,150,4,2.2972253,48.8596751
1423,15/06/2022,2149800,Appartement,130,5,2.2960162,48.8601388
1424,10/06/2022,940000,Appartement,64,1,2.2980511,48.8602953
1425,01/06/2022,1406500,Appartement,170,5,2.2986969,48.8603242
1426,31/05/2022,216800,Appartement,17,1,2.3007835,48.8608482
1427,30/05/2022,1351100,Appartement,100,5,2.3158397,48.8609238
1428,25/05/2022,2606000,Appartement,197,6,2.3017495,48.8597686
1429,20/05/2022,3165340,Appartement,198,5,2.3025502,48.8613187
1430,18/05/2022,1290000,Appartement,73,3,2.3007106,48.8602559
1431,16/05/2022,1285000,Appartement,85,4,2.2990783,48.8645988
1432,04/05/2022,519000,Appartement,47,3,2.2825724,48.8617413
1433,04/05/2022,2150000,Appartement,200,5,2.2821763,48.8571379
1434,03/05/2022,524000,Appartement,35,2,2.3034072,48.8566216
1435,03/05/2022,1248700,Appartement,110,4,2.2854305,48.8569158
1436,02/05/2022,1335000,Appartement,134,5,2.2819186,48.8571462
1437,02/05/2022,790000,Appartement,65,2,2.2939785,48.8627117
1438,29/04/2022,455000,Appartement,42,2,2.303113,48.8575314
1439,29/04/2022,828000,Appartement,70,3,2.2912927,48.8646253
1440,29/04/2022,1292500,Appartement,74,2,2.3017863,48.8610258
1441,28/04/2022,410000,Appartement,23,2,2.3006259,48.8575128
1442,28/04/2022,973000,Appartement,90,3,2.2826834,48.8606748
1443,28/04/2022,2172000,Appartement,154,4,2.2831954,48.8564656
1444,28/04/2022,415000,Appartement,39,2,2.2876133,48.8578487
1445,28/04/2022,863714,Appartement,70,4,2.2844166,48.8602421
1446,27/04/2022,285000,Appartement,23,1,2.3026989,48.8571453
1447,27/06/2022,600000,Appartement,58,2,2.2983873,48.8655363
1448,14/06/2022,433740,Appartement,27,2,2.2979491,48.8678135
1449,10/06/2022,1025000,Appartement,70,3,2.2982065,48.8680311
1450,03/06/2022,270000,Appartement,17,1,2.3016811,48.865569
1451,02/06/2022,1450000,Appartement,117,5,2.2970213,48.8667955
1452,31/05/2022,870000,Appartement,60,3,2.3032601,48.8693763
1453,20/05/2022,1935000,Appartement,174,6,2.2989195,48.8647579
1454,13/05/2022,2170000,Appartement,156,6,2.2900988,48.8665935
1455,12/05/2022,700000,Appartement,57,2,2.3000036,48.8691976
1456,12/05/2022,360000,Appartement,29,1,2.2973252,48.8689144
1457,11/05/2022,305000,Appartement,22,1,2.2967139,48.8666898
1458,11/05/2022,3610000,Appartement,280,7,2.2961518,48.8667259
1459,10/05/2022,965000,Appartement,83,3,2.2905448,48.866109
1460,06/05/2022,840000,Appartement,76,3,2.2827778,48.8649749
1461,29/04/2022,308654,Appartement,32,2,2.2927547,48.8688651
1462,27/04/2022,1100000,Appartement,90,3,2.2826281,48.8623613
1463,13/06/2022,560000,Appartement,43,1,2.3008607,48.8735061
1464,10/06/2022,295000,Appartement,19,1,2.3021256,48.8724997
1465,30/05/2022,1860000,Appartement,160,3,2.2963834,48.8698931
1466,09/05/2022,1400550,Appartement,134,5,2.3030175,48.8730838
1467,29/06/2022,370000,Appartement,33,2,2.2967128,48.8789386
1468,29/06/2022,1087750,Appartement,87,4,2.2998096,48.8803514
1469,27/06/2022,2900000,Appartement,227,6,2.2992118,48.8784785
1470,27/06/2022,3366052,Appartement,190,5,2.2967837,48.8758084
1471,21/06/2022,1927100,Appartement,110,3,2.2979504,48.8785536
1472,21/06/2022,2590000,Appartement,187,5,2.2969918,48.8790511
1473,17/06/2022,287000,Appartement,29,1,2.2993239,48.8793589
1474,16/06/2022,656850,Appartement,52,2,2.2972695,48.8764763
1475,15/06/2022,410650,Appartement,36,2,2.2969878,48.8778464
1476,10/06/2022,485000,Appartement,35,2,2.2967128,48.8789386
1477,10/06/2022,1366942,Appartement,97,3,2.3009505,48.8784492
1478,03/06/2022,155000,Appartement,10,1,2.3014276,48.8777992
1479,31/05/2022,616000,Appartement,49,2,2.2980389,48.8795401
1480,30/05/2022,2719200,Appartement,190,4,2.3005534,48.8750574
1481,30/05/2022,1020000,Appartement,75,4,2.295813,48.8763729
1482,30/05/2022,365000,Appartement,26,1,2.2972695,48.8764763
1483,25/05/2022,851000,Appartement,74,2,2.3000147,48.8792346
1484,24/05/2022,2530000,Appartement,186,5,2.2979504,48.8785536
1485,20/05/2022,310160,Appartement,27,1,2.2965645,48.8789753
1486,18/05/2022,1286450,Appartement,92,4,2.2997272,48.8782487
1487,18/05/2022,550000,Appartement,40,2,2.3032882,48.877819
1488,30/06/2022,2492360,Appartement,205,6,2.3008115,48.8830238
1489,30/06/2022,1520000,Appartement,120,4,2.2968309,48.8833724
1490,28/06/2022,1380000,Appartement,90,4,2.2993671,48.8830525
1491,24/06/2022,172000,Appartement,20,1,2.2955221,48.8800256
1492,22/06/2022,892850,Appartement,60,3,2.2962476,48.8812744
1493,15/06/2022,2695000,Appartement,196,6,2.3022233,48.8798862
1494,13/06/2022,1749300,Appartement,134,4,2.3002811,48.8812999
1495,10/06/2022,590000,Appartement,36,2,2.2958408,48.8832699
1496,09/06/2022,191000,Appartement,21,1,2.2972247,48.8811599
1497,09/06/2022,1758250,Appartement,180,5,2.3023391,48.881673
1498,09/06/2022,1930300,Appartement,170,6,2.298791,48.8824818
1499,08/06/2022,900000,Appartement,79,2,2.3038816,48.8846283
1500,07/06/2022,1350000,Appartement,112,4,2.2985581,48.8838582
1501,07/06/2022,1230000,Appartement,91,5,2.3031905,48.8811155
1502,03/06/2022,335000,Appartement,35,2,2.2963959,48.8804323
1503,03/06/2022,315000,Appartement,32,1,2.2962486,48.8804251
1504,30/06/2022,284000,Appartement,22,1,2.3002324,48.8847058
1505,30/06/2022,715000,Appartement,64,2,2.2998096,48.8803514
1506,30/06/2022,666400,Appartement,50,2,2.3032159,48.884707
1507,29/06/2022,3509477,Appartement,262,7,2.303933,48.8863136
1508,28/06/2022,315000,Appartement,41,2,2.302254,48.887829
1509,28/06/2022,420000,Appartement,42,1,2.300289,48.887437
1510,21/06/2022,130000,Appartement,18,1,2.2994718,48.8864157
1511,10/06/2022,284801,Appartement,25,1,2.303728,48.888737
1512,10/06/2022,990000,Appartement,64,3,2.2991241,48.8854194
1513,24/05/2022,348000,Appartement,30,1,2.30116,48.88787
1514,23/05/2022,800000,Appartement,60,2,2.3005706,48.8852114
1515,23/05/2022,1175000,Appartement,70,4,2.2995485,48.8828719
1516,23/05/2022,224550,Appartement,13,1,2.3021598,48.8810262
1517,30/06/2022,785000,Appartement,97,4,2.300431,48.8898259
1518,27/06/2022,480000,Appartement,43,2,2.3010412,48.8897446
1519,16/06/2022,470000,Appartement,46,2,2.3027885,48.8905209
1520,23/05/2022,975000,Appartement,91,4,2.3039232,48.8916891
1521,16/05/2022,537000,Appartement,76,2,2.3002773,48.8880893
1522,27/06/2022,323000,Appartement,33,2,2.3083896,48.8290247
1523,15/06/2022,502000,Appartement,65,3,2.3111074,48.8274676
1524,09/06/2022,284000,Appartement,31,2,2.3082318,48.8289665
1525,02/06/2022,388032,Appartement,52,2,2.3115036,48.8270267
1526,31/05/2022,720000,Appartement,89,4,2.3079543,48.8282838
1527,13/05/2022,560000,Appartement,78,4,2.3111074,48.8274676
1528,13/05/2022,614000,Appartement,70,3,2.3079543,48.8282838
1529,05/04/2022,485000,Appartement,46,2,2.3120705,48.8277795
1530,04/04/2022,558125,Appartement,69,3,2.3068242,48.8282919
1531,01/04/2022,550000,Appartement,69,3,2.306613,48.8281911
1532,01/04/2022,555000,Appartement,54,2,2.3069913,48.8275888
1533,31/03/2022,246000,Appartement,33,2,2.3071525,48.8289643
1534,23/03/2022,720000,Appartement,88,4,2.3073267,48.8285323
1535,22/03/2022,505000,Appartement,55,3,2.3063177,48.8281428
1536,11/03/2022,343332,Appartement,41,2,2.3020864,48.8286143
1537,08/03/2022,286000,Appartement,22,1,2.3078668,48.8290035
1538,03/03/2022,597600,Appartement,69,3,2.3067184,48.8282423
1539,30/06/2022,138190,Appartement,17,1,2.311082,48.8316162
1540,30/06/2022,304500,Appartement,30,1,2.3055891,48.8327108
1541,30/06/2022,360000,Appartement,36,2,2.3048866,48.8345236
1542,24/06/2022,725800,Appartement,68,3,2.3081886,48.8337464
1543,24/06/2022,410000,Appartement,53,3,2.3068538,48.8326357
1544,22/06/2022,616200,Appartement,49,2,2.30705,48.8342811
1545,21/06/2022,400000,Appartement,44,2,2.3086653,48.8345019
1546,17/06/2022,390000,Appartement,44,3,2.3106949,48.8302792
1547,14/06/2022,448780,Appartement,51,2,2.3043543,48.8299505
1548,13/06/2022,845322,Appartement,92,4,2.3071838,48.8340474
1549,13/06/2022,397050,Appartement,37,2,2.3118942,48.8308708
1550,07/06/2022,223000,Appartement,20,1,2.3103712,48.8319208
1551,30/05/2022,312900,Appartement,34,2,2.3080931,48.8324891
1552,27/05/2022,220000,Appartement,26,1,2.3069781,48.8320863
1553,24/05/2022,325000,Appartement,28,1,2.305479,48.8344483
1554,20/05/2022,400332,Appartement,40,3,2.3059457,48.8334185
1555,18/05/2022,160000,Appartement,12,1,2.3039127,48.8331133
1556,18/05/2022,653400,Appartement,69,3,2.3119174,48.831255
1557,18/05/2022,702000,Appartement,70,4,2.3061418,48.8329722
1558,17/05/2022,422350,Appartement,49,2,2.3094623,48.8340804
1559,17/05/2022,357500,Appartement,42,2,2.3043432,48.8302421
1560,12/05/2022,711000,Appartement,80,4,2.3064324,48.8330098
1561,11/05/2022,725000,Appartement,66,4,2.3049455,48.8307642
1562,09/05/2022,420000,Appartement,44,2,2.3076024,48.8334838
1563,06/05/2022,730000,Appartement,80,3,2.3078735,48.8340453
1564,06/05/2022,148430,Appartement,11,1,2.3039127,48.8331133
1565,05/05/2022,552000,Appartement,69,4,2.3097375,48.8298709
1566,05/05/2022,450822,Appartement,39,2,2.3048866,48.8345236
1567,27/04/2022,412767,Appartement,41,3,2.3045448,48.8299619
1568,30/06/2022,1473000,Appartement,107,5,2.3048212,48.837528
1569,29/06/2022,620000,Appartement,62,3,2.3052184,48.837405
1570,29/06/2022,258000,Appartement,26,1,2.3042578,48.8366097
1571,29/06/2022,1167450,Appartement,90,4,2.3051078,48.8374026
1572,28/06/2022,1154000,Appartement,97,4,2.3059756,48.8393355
1573,27/06/2022,770000,Appartement,73,1,2.3074418,48.8380805
1574,22/06/2022,538000,Appartement,66,3,2.3098241,48.8350751
1575,22/06/2022,372915,Appartement,45,2,2.3088582,48.835034
1576,21/06/2022,423000,Appartement,43,2,2.3052184,48.837405
1577,20/06/2022,518000,Appartement,60,4,2.3074418,48.8380805
1578,16/06/2022,884235,Appartement,93,3,2.3088766,48.8385786
1579,16/06/2022,225000,Appartement,28,1,2.3080381,48.8386052
1580,14/06/2022,618700,Appartement,62,4,2.3060462,48.8370128
1581,14/06/2022,255000,Appartement,30,1,2.3040175,48.8353487
1582,13/06/2022,478150,Appartement,53,2,2.3098257,48.8375515
1583,08/06/2022,780000,Appartement,72,3,2.3082967,48.8362523
1584,01/06/2022,900000,Appartement,91,4,2.3010845,48.8359866
1585,30/06/2022,393000,Appartement,36,2,2.3086481,48.844273
1586,30/06/2022,236350,Appartement,21,2,2.3069423,48.8417251
1587,30/06/2022,677000,Appartement,76,3,2.3055674,48.8451924
1588,30/06/2022,583090,Appartement,46,3,2.3086582,48.841787
1589,29/06/2022,451000,Appartement,50,2,2.3048552,48.8404834
1590,28/06/2022,491400,Appartement,53,2,2.3055194,48.8408728
1591,28/06/2022,843150,Appartement,75,4,2.31013,48.8431172
1592,27/06/2022,432693,Appartement,45,2,2.3061712,48.8406764
